batterID,batterName,Hits,AB,battingSpot,Avg,pitcherID,pitcherName,pitcherERA,pitcherAvg
514917,Cesar Hernandez,1,4,1,0.25,518633,Danny Duffy,4.15,0.188
608070,Jose Ramirez,1,3,2,0.333,518633,Danny Duffy,4.15,0.188
596019,Francisco Lindor,0,4,3,0.0,518633,Danny Duffy,4.15,0.188
467793,Carlos Santana,0,4,4,0.0,518633,Danny Duffy,4.15,0.188
614177,Franmil Reyes,1,4,5,0.25,518633,Danny Duffy,4.15,0.188
656669,Jordan Luplow,0,3,6,0.0,518633,Danny Duffy,4.15,0.188
605548,Bradley Zimmer,0,0,7,0.0,518633,Danny Duffy,4.15,0.188
547379,Roberto Perez,1,3,8,0.5,518633,Danny Duffy,4.15,0.188
640458,Oscar Mercado,1,3,9,0.333,518633,Danny Duffy,4.15,0.188
514917,Cesar Hernandez,1,5,1,0.25,663903,Brady Singer,3.6,0.167
608070,Jose Ramirez,1,5,2,0.286,663903,Brady Singer,3.6,0.167
596019,Francisco Lindor,1,5,3,0.111,663903,Brady Singer,3.6,0.167
467793,Carlos Santana,0,4,4,0.0,663903,Brady Singer,3.6,0.167
614177,Franmil Reyes,0,4,5,0.125,663903,Brady Singer,3.6,0.167
669288,Daniel Johnson,0,4,6,0.0,663903,Brady Singer,3.6,0.167
640458,Oscar Mercado,0,4,7,0.143,663903,Brady Singer,3.6,0.167
656185,Greg Allen,0,0,8,0.0,663903,Brady Singer,3.6,0.167
605548,Bradley Zimmer,1,3,9,0.333,663903,Brady Singer,3.6,0.167
502273,Mike Freeman,1,1,1,1.0,671790,Ronald Bolanos,0.0,0.429
608070,Jose Ramirez,3,5,2,0.417,671790,Ronald Bolanos,0.0,0.429
624414,Christian Arroyo,0,0,3,0.0,671790,Ronald Bolanos,0.0,0.429
467793,Carlos Santana,0,4,4,0.0,671790,Ronald Bolanos,0.0,0.429
656185,Greg Allen,0,1,5,0.0,671790,Ronald Bolanos,0.0,0.429
669288,Daniel Johnson,0,0,6,0.0,671790,Ronald Bolanos,0.0,0.429
605548,Bradley Zimmer,0,2,7,0.2,671790,Ronald Bolanos,0.0,0.429
506702,Sandy Leon,1,4,8,0.25,671790,Ronald Bolanos,0.0,0.429
644374,Yu Chang,1,4,9,0.333,671790,Ronald Bolanos,0.0,0.429
514917,Cesar Hernandez,2,4,1,0.375,656302,Dylan Cease,15.43,0.5
608070,Jose Ramirez,0,4,2,0.333,656302,Dylan Cease,15.43,0.5
596019,Francisco Lindor,2,4,3,0.222,656302,Dylan Cease,15.43,0.5
467793,Carlos Santana,2,4,4,0.2,656302,Dylan Cease,15.43,0.5
502273,Mike Freeman,0,3,5,0.25,656302,Dylan Cease,15.43,0.5
640458,Oscar Mercado,0,2,6,0.111,656302,Dylan Cease,15.43,0.5
605548,Bradley Zimmer,2,4,7,0.333,656302,Dylan Cease,15.43,0.5
547379,Roberto Perez,0,4,8,0.1,656302,Dylan Cease,15.43,0.5
656185,Greg Allen,0,4,9,0.0,656302,Dylan Cease,15.43,0.5
656185,Greg Allen,0,0,1,0.0,607074,Carlos Rodon,12.27,0.286
608070,Jose Ramirez,2,4,2,0.368,607074,Carlos Rodon,12.27,0.286
596019,Francisco Lindor,1,4,3,0.227,607074,Carlos Rodon,12.27,0.286
467793,Carlos Santana,2,4,4,0.286,607074,Carlos Rodon,12.27,0.286
